Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Mood Score,Stress Level,Productivity Score,Gender_Female,Gender_Male,Gender_Other,Sleep Start Time_sin,Sleep End Time_sin,Sleep Start Time_cos,Sleep End Time_cos
0.5950240912411208,-1.5787349826283543,-0.15515848718345077,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-1.5413864408411933,-0.18974213894966446,-1.6170982999816659,1.0,0.0,0.0,-0.8012538126910608,0.9014551171122457,0.598324600570659,0.4328725815204139
1.6198627753546782,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,1.5075615535248383,1.3064648578862676,-1.1887148532236593,1.195236977471244,-0.9207035280159167,0.0,1.0,0.0,-0.7518398074789772,0.9997806834748455,0.6593458151000691,-0.020942419883356704
0.4161931799192921,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,1.0910942801553238,-0.9097058714672766,-1.5413864408411933,0.8489921983660168,1.516678173864205,1.0,0.0,0.0,-0.04710645070964264,0.9345154311955988,0.99888987496197,-0.35592261638915856
-0.25786179352452443,-1.2295191397181715,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.048302485017485394,-0.4833716779885917,-0.5359869180548915,1.1684807878813304,0.0,1.0,0.0,-0.5224985647159495,0.9238795325112867,0.8526401643540918,0.38268343236508984
-0.5398643844551001,-1.2295191397181715,-0.4817391800553757,2.8046014759569124,-0.4914813586488312,-0.7786840294075896,0.22197149724647594,1.541481756576471,1.516678173864205,1.0,0.0,0.0,-0.044491204688288925,0.9999862922474267,0.9990097760809875,-0.005235963831419415
0.14794681293654913,-0.1818716109876233,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,0.5746430848640097,-0.5359869180548915,-0.22430875605016765,1.0,0.0,0.0,-0.28903179694447223,0.9998320843468308,0.9573194975320671,-0.018324931396102705
0.49185241163237375,-0.5310874538978061,-0.4817391800553757,1.8665152001898706,-0.4914813586488312,-0.02853503003089039,-1.5413864408411933,0.8489921983660168,-0.9207035280159167,1.0,0.0,0.0,-0.3656891447750543,0.9978589232386035,0.9307370463206508,-0.06540312923014314
-1.4271408290903276,1.2149917606531078,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.5619415095914422,0.22197149724647594,1.195236977471244,-1.2689009139987912,0.0,1.0,0.0,-0.5291790009741908,0.6632733829897567,0.8485102149815036,0.7483771906046599
0.8082455624325323,-0.8803032968079888,0.9878739378682865,-0.47870048922773384,0.17486627874239197,-1.1857414189966118,1.2799862600990775,-0.18974213894966446,0.12388862993270687,0.0,0.0,1.0,-0.8166415551616786,0.9238795325112867,0.5771451900372341,0.38268343236508984
1.0696138174413583,-0.5310874538978061,-0.4817391800553757,1.1259207719527324,-0.4914813586488312,-0.4981887696505564,0.22197149724647594,-0.18974213894966446,1.516678173864205,1.0,0.0,0.0,-0.5490228179981321,0.9964928592495044,0.8358073613682699,-0.08367784333231554
0.031018909379968197,-1.5787349826283543,-0.15515848718345077,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-1.1887148532236593,-1.5747212553705727,0.4720860159155814,1.0,0.0,0.0,-0.6494480483301834,0.9048270524660196,0.760405965600031,0.42577929156507266
-1.2620661417163324,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.5476362053630013,0.9273146724815435,1.541481756576471,-1.6170982999816659,1.0,0.0,0.0,-0.26387304996537253,0.8825375654836711,0.9645574184577982,0.47024190105748226
-0.40230214497677075,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.5273447378414463,1.6326578477166112,1.541481756576471,1.516678173864205,0.0,1.0,0.0,-0.13052619222005168,0.9995853681937397,0.9914448613738104,0.028793952368263515
0.4574618517627908,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.7707292042996092,1.6326578477166112,-0.18974213894966446,-0.5725061420330422,1.0,0.0,0.0,-0.7396310949786097,0.9198214973217376,0.6730125135097733,0.3923371166035615
0.2923871643887954,0.5165600748327422,-0.4817391800553757,-0.3552680845215441,-0.4914813586488312,-1.1357450318484423,0.5746430848640097,1.195236977471244,0.4720860159155814,1.0,0.0,0.0,-0.7721793724666272,0.8712138111201894,0.6354046086841406,0.49090375361514094
1.1383949371805242,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.5352802600492065,-0.8360432656061255,1.195236977471244,1.1684807878813304,0.0,1.0,0.0,-0.8211492091337039,0.9624552364536473,0.5707135676844318,0.2714404498650743
-1.413384605142495,-0.1818716109876233,-0.4817391800553757,-0.47870048922773384,3.1734306470028963,0.5943100495247632,-0.1307000903710579,0.5027474192607897,-0.5725061420330422,0.0,0.0,1.0,-0.5512090725833706,0.6454576877239505,0.8343671603687315,0.7637960286346422
0.18921548478004782,-0.1818716109876233,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,1.6326578477166112,1.541481756576471,1.1684807878813304,1.0,0.0,0.0,-0.4493189986158971,0.9900236577165575,0.8933713883278372,0.1409012319375828
1.3653726323197686,-1.2295191397181715,-0.4817391800553757,-0.47870048922773384,1.9240288268943528,-1.157150506806409,-1.5413864408411933,0.15650264015556262,0.8202834018984559,1.0,0.0,0.0,-0.7396310949786097,0.9983418166140283,0.6730125135097733,0.05756402695956731
-0.4985957126116014,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,2.0906157362421585,-0.3956534212987546,-0.8360432656061255,0.5027474192607897,1.516678173864205,0.0,1.0,0.0,-0.8594064115014526,0.5664062369248328,0.5112930860770523,0.8241261886220157
0.842636122302114,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.23886824344169805,-1.5413864408411933,1.195236977471244,1.1684807878813304,1.0,0.0,0.0,-0.013089595571345647,0.8457278217039732,0.999914327574007,-0.5336145159156115
-1.660996636203489,-0.1818716109876233,1.6410353236121364,-0.47870048922773384,1.8407353722204498,0.12119335069865517,1.2799862600990775,-1.2284764762653457,-0.5725061420330422,0.0,1.0,0.0,-0.5112930860770526,0.6108363346327698,0.8594064115014524,0.7917568896399974
0.4574618517627908,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.7353318457300784,0.22197149724647594,0.8489921983660168,0.8202834018984559,0.0,0.0,1.0,-0.5000000000000004,0.99556196460308,0.8660254037844384,0.0941083133185145
-0.10654333009836116,1.5642076035632906,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-0.4833716779885917,0.15650264015556262,1.1684807878813304,1.0,0.0,0.0,-0.10973431109104666,0.9945218953682734,0.9939609554551795,-0.10452846326765333
0.6500489870324527,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.8064238315380255,-1.1887148532236593,1.541481756576471,1.1684807878813304,0.0,1.0,0.0,-0.20791169081775987,0.9573194975320672,0.9781476007338056,-0.28903179694447173
0.9733202498065283,-1.2295191397181715,-0.4817391800553757,1.7677692764249189,-0.4914813586488312,0.9015493656782371,0.22197149724647594,-1.5747212553705727,1.1684807878813304,0.0,0.0,1.0,-0.12273545680701453,0.8763066800438635,0.9924394226563017,-0.48175367410171543
1.2690790646849373,-1.5787349826283543,-0.15515848718345077,-0.47870048922773384,-0.4914813586488312,1.5537761861235517,-0.1307000903710579,-0.18974213894966446,0.4720860159155814,0.0,1.0,0.0,-0.026176948307873545,0.7569950556517564,0.9996573249755573,-0.6534206039901055
-0.1546901139157768,-1.5787349826283543,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1754320682777122,0.9273146724815435,-1.2284764762653457,-1.6170982999816659,0.0,0.0,1.0,-0.819652272181813,0.7235697791884493,0.5728613730277083,0.6902512402344372
-0.06527465825486248,-0.8803032968079888,-0.4817391800553757,1.8171422383073947,-0.4914813586488312,1.772296956966104,-1.5413864408411933,0.5027474192607897,1.1684807878813304,1.0,0.0,0.0,-0.5983246005706586,0.9167117510316201,0.801253812691061,0.39954920287812
-0.9731854388118396,0.16734423192255946,-0.4817391800553757,1.0271748481877807,-0.4914813586488312,0.3374237843883975,-0.8360432656061255,-1.2284764762653457,-1.2689009139987912,1.0,0.0,0.0,-0.6749465546002732,0.6554001709117938,0.7378666196767681,0.7552818122851837
0.43682751584104174,-0.8803032968079888,1.8043256700480987,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-1.5413864408411933,1.541481756576471,0.8202834018984559,0.0,0.0,1.0,-0.13571557243430415,0.9595599986309626,0.9907478404714436,-0.28150419007067534
-0.010249762463530489,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,0.9273146724815435,-0.5359869180548915,0.12388862993270687,0.0,1.0,0.0,-0.6921431738704079,0.8724960070727971,0.7217602280983612,0.48862124149695496
1.6473752232503436,1.5642076035632906,-0.4817391800553757,2.2614988952496775,-0.4914813586488312,-0.7111838999428305,0.22197149724647594,-0.18974213894966446,1.516678173864205,0.0,0.0,1.0,-0.3899276877881884,0.8874134470592833,0.9208454801410262,-0.46097437453546225
-1.2620661417163324,1.5642076035632906,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.1002310554402648,0.22197149724647594,0.8489921983660168,1.1684807878813304,1.0,0.0,0.0,-0.5983246005706586,0.6474550868194021,0.801253812691061,0.7621036088037377
-1.413384605142495,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.6099554970253458,1.6326578477166112,0.5027474192607897,0.12388862993270687,1.0,0.0,0.0,-0.25881904510252157,0.8553642601605066,0.9659258262890681,0.5180270093731303
-1.2414318057945826,-0.8803032968079888,-0.4817391800553757,0.33595338183311824,-0.4914813586488312,0.03451229969720106,1.6326578477166112,0.15650264015556262,-1.2689009139987912,1.0,0.0,0.0,-0.2789911060392288,0.8763066800438636,0.9602936856769432,0.4817536741017153
-1.0763571184205867,0.5165600748327422,-0.4817391800553757,2.064007047719774,-0.4914813586488312,-0.7812967861103265,-1.5413864408411933,-0.5359869180548915,1.1684807878813304,0.0,1.0,0.0,-0.35836794954529994,0.8673314314075731,0.9335804264972019,0.49773103991261225
-1.4065064931685787,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.25149382561234296,1.6326578477166112,1.195236977471244,-0.9207035280159167,0.0,1.0,0.0,-0.8270805742745618,0.31399245596740494,0.5620833778521306,0.9494254776419039
0.010384573458219158,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-0.4833716779885917,0.8489921983660168,0.4720860159155814,1.0,0.0,0.0,-0.2789911060392288,0.9997224302180006,0.9602936856769432,0.023559764833610303
-1.3170910375076643,-1.2295191397181715,2.2941967093559863,-0.47870048922773384,-0.4914813586488312,1.3637601799664276,0.22197149724647594,-1.5747212553705727,0.12388862993270687,0.0,1.0,0.0,-0.16160382110336105,0.9177546256839811,0.9868557164068072,0.39714789063478056
0.7669768905890331,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,0.22197149724647594,-0.5359869180548915,1.516678173864205,0.0,0.0,1.0,-0.5157858982850476,0.9999691576447897,0.8567175188650495,-0.00785390088871145
0.7325863307194501,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.8086284619820755,-1.5413864408411933,0.15650264015556262,-0.9207035280159167,0.0,1.0,0.0,-0.06017747946929439,0.8910065241883679,0.9981876932544914,-0.45399049973954675
-1.007575998681422,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-1.5413864408411933,1.195236977471244,1.1684807878813304,0.0,0.0,1.0,-0.5620833778521317,0.7483771906046599,0.827080574274561,0.6632733829897568
1.152151161128357,-1.2295191397181715,1.3144546307402114,-0.47870048922773384,1.6741484628726442,-1.1857414189966118,-1.5413864408411933,0.8489921983660168,-0.9207035280159167,0.0,0.0,1.0,-0.8567175188650498,0.944376370237481,0.5157858982850473,0.3288666467385833
-1.007575998681422,-0.8803032968079888,2.457487055791949,-0.47870048922773384,-0.4914813586488312,-1.1473277850589358,-0.4833716779885917,1.195236977471244,1.516678173864205,0.0,0.0,1.0,-0.7771459614569702,0.524728978323145,0.6293203910498382,0.8512693459228685
-0.18908067378535914,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.08267862625858748,-1.5413864408411933,-1.5747212553705727,1.1684807878813304,1.0,0.0,0.0,-0.22835087011065586,0.9987631275635946,0.9735789028731603,0.04972137386865815
-0.21659312168102512,-0.8803032968079888,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-0.4833716779885917,0.5027474192607897,-1.6170982999816659,0.0,0.0,1.0,-0.3015379599444964,0.9910997473659748,0.953454172319001,0.13312133852655234
-1.5853374044904072,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.4086481138746791,0.22197149724647594,0.15650264015556262,-1.6170982999816659,0.0,0.0,1.0,-0.3754155712252825,0.7431448254773941,0.926856595640121,0.6691306063588582
-1.1864069100032506,-0.5310874538978061,0.9878739378682865,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,-0.8360432656061255,-0.5359869180548915,-0.9207035280159167,0.0,0.0,1.0,-0.849892692986864,0.3510246484923546,0.5269557954966775,0.9363662190354898
1.5992284394329292,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-0.24500859041282866,0.9273146724815435,-1.2284764762653457,1.516678173864205,0.0,1.0,0.0,-0.21558755264223203,0.7996846584870904,0.9764845145447688,-0.6004202253258842
0.7325863307194501,1.5642076035632906,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,0.22197149724647594,0.5027474192607897,1.1684807878813304,0.0,1.0,0.0,-0.10452846326765342,0.9092361090470686,0.9945218953682733,-0.41628079226040104
-1.275822365664165,1.2149917606531078,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.27039231564270577,1.2799862600990775,-0.18974213894966446,-0.22430875605016765,1.0,0.0,0.0,-0.5920131787992201,0.6514365585967603,0.8059282822485153,0.7587031106589781
0.14794681293654913,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,1.6741484628726442,1.5748634381558304,0.22197149724647594,0.8489921983660168,-0.9207035280159167,0.0,1.0,0.0,-0.2965415749755711,0.9999451693655121,0.9550199444571866,-0.010471784116245747
-0.4573270407681027,0.16734423192255946,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.5585022670871631,-1.5413864408411933,-0.5359869180548915,0.4720860159155814,0.0,1.0,0.0,-0.12273545680701453,0.9992290362407229,0.9924394226563017,0.03925981575906889
0.14106870096263216,0.865775917742925,-0.4817391800553757,1.27403965760016,-0.07501408527931672,-0.5029198458264843,0.9273146724815435,-0.8822316971601186,-0.9207035280159167,1.0,0.0,0.0,-0.6190939493098336,0.9363662190354898,0.7853169308807452,0.3510246484923547
-0.40230214497677075,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.0050098701378956,-1.1887148532236593,0.15650264015556262,-1.2689009139987912,0.0,1.0,0.0,-0.7552818122851838,0.7289686274214114,0.6554001709117937,0.6845471059286887
-1.4408970530381608,-0.8803032968079888,-0.4817391800553757,1.718396314542443,-0.4914813586488312,0.012444057077359467,0.5746430848640097,0.5027474192607897,-1.6170982999816659,0.0,1.0,0.0,-0.13830887616271945,0.9070440142914649,0.9903891431021473,0.42103581336749113
-0.8287450873595933,0.5165600748327422,-0.4817391800553757,1.1752937338352083,-0.4914813586488312,-1.1857414189966118,-0.8360432656061255,-0.8822316971601186,-0.22430875605016765,0.0,1.0,0.0,-0.7253743710122879,0.6434558647337789,0.6883545756937537,0.7654832134930881
1.6955220070677592,0.865775917742925,-0.4817391800553757,-0.47870048922773384,0.008279369394586183,-0.9182494947312626,0.5746430848640097,1.541481756576471,-1.2689009139987912,1.0,0.0,0.0,-0.3778407868184672,0.8712138111201895,0.9258705848099947,-0.4909037536151408
0.30614338833662813,-1.2295191397181715,-0.4817391800553757,-0.47870048922773384,0.5080400974380036,-0.7479313701594641,-0.8360432656061255,0.5027474192607897,-1.2689009139987912,0.0,0.0,1.0,-0.18223552549214783,0.9822872507286887,0.9832549075639545,-0.18738131458572438
0.9595640258586944,1.2149917606531078,-0.4817391800553757,2.4096177808971055,-0.4914813586488312,1.375565154962656,0.5746430848640097,-1.5747212553705727,0.8202834018984559,0.0,1.0,0.0,-0.7738402097265064,0.96524493021377,0.6333808726275499,0.2613469431552896
-0.81498886341176,0.16734423192255946,-0.4817391800553757,0.1878344961856906,-0.4914813586488312,-1.1857414189966118,0.5746430848640097,-0.18974213894966446,-1.2689009139987912,1.0,0.0,0.0,-0.8090169943749481,0.5424415366631187,0.5877852522924722,0.8400935538989419
0.010384573458219158,-1.2295191397181715,-0.4817391800553757,-0.47870048922773384,0.924507370807518,-0.10363240646341917,-0.1307000903710579,1.541481756576471,0.4720860159155814,0.0,1.0,0.0,-0.5920131787992201,0.9307370463206508,0.8059282822485153,0.3656891447750544
-0.842501311307426,1.2149917606531078,-0.4817391800553757,-0.47870048922773384,0.2581597334162949,-0.41738861099646973,-1.1887148532236593,0.15650264015556262,1.516678173864205,1.0,0.0,0.0,-0.3461170570774934,0.9135454576426009,0.9381913359224839,0.4067366430758002
-0.36103347313327144,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.7897315755193565,-0.8360432656061255,0.15650264015556262,0.8202834018984559,0.0,0.0,1.0,-0.6149735718768649,0.8540051388850991,0.7885477194774014,0.5202645699620939
-0.03776221035919648,1.5642076035632906,-0.4817391800553757,0.38532634371559416,0.5080400974380036,-1.1857414189966118,-1.5413864408411933,-1.2284764762653457,-0.5725061420330422,1.0,0.0,0.0,-0.6940303636345619,0.8647134405201551,0.7199457301444865,0.5022655331433725
-0.49171760063768505,-1.5787349826283543,3.1106484415357984,-0.47870048922773384,2.42378955493777,0.29834382398819465,0.5746430848640097,-0.8822316971601186,1.1684807878813304,0.0,1.0,0.0,-0.8485102149815038,0.5856652388662806,0.5291790009741903,0.8105530383532606
-0.46420515274201907,-1.5787349826283543,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.6662430142598854,0.9273146724815435,-0.8822316971601186,-1.6170982999816659,1.0,0.0,0.0,-0.673012513509773,0.7917568896399972,0.73963109497861,0.6108363346327699
0.49185241163237375,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,-1.1857414189966118,1.2799862600990775,1.541481756576471,1.516678173864205,0.0,0.0,1.0,-0.7289686274214116,0.9307370463206508,0.6845471059286886,0.3656891447750544
0.20984982070179747,0.16734423192255946,-0.4817391800553757,1.9158881620723465,-0.4914813586488312,0.6935941259993675,-0.8360432656061255,0.8489921983660168,1.1684807878813304,0.0,0.0,1.0,-0.8136084495007868,0.8166415551616789,0.5814131843198308,0.5771451900372337
1.2002979449457727,-1.2295191397181715,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.5051956929059828,-0.8360432656061255,-1.2284764762653457,0.8202834018984559,0.0,0.0,1.0,-0.5336145159156106,0.9888864987445045,0.8457278217039739,-0.1486724338969232
0.26487471649312944,0.865775917742925,-0.4817391800553757,-0.47870048922773384,1.5908550081987411,1.4453770077645265,-1.1887148532236593,0.5027474192607897,1.516678173864205,0.0,0.0,1.0,-0.3288666467385839,0.9997806834748455,0.9443763702374808,-0.020942419883356704
-1.062600894472754,-1.2295191397181715,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,1.8917495210059971,-1.5413864408411933,-0.18974213894966446,-0.5725061420330422,1.0,0.0,0.0,-0.28401534470392353,0.9059386379797358,0.9588197348681927,0.4234090034652324
0.09292191714521714,-1.5787349826283543,-0.4817391800553757,-0.47870048922773384,2.5903764642855758,-0.6731495818138197,-0.4833716779885917,-1.2284764762653457,-1.2689009139987912,1.0,0.0,0.0,-0.7721793724666272,0.8314696123025451,0.6354046086841406,0.5555702330196024
-0.23034934562885845,-1.5787349826283543,2.947358095099836,-0.47870048922773384,-0.4914813586488312,1.0481390760907898,0.5746430848640097,0.8489921983660168,0.12388862993270687,0.0,1.0,0.0,-0.663273382989757,0.8485102149815037,0.7483771906046597,0.5291790009741906
1.7092782310155932,0.865775917742925,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.33602412161796835,-1.1887148532236593,1.195236977471244,1.516678173864205,1.0,0.0,0.0,-0.8526401643540921,0.9933727656003964,0.522498564715949,0.11493715049286683
0.4643399637367078,0.5165600748327422,-0.4817391800553757,-0.47870048922773384,-0.4914813586488312,0.29430901388431924,1.6326578477166112,-0.8822316971601186,-1.6170982999816659,1.0,0.0,0.0,-0.8567175188650498,0.8270805742745618,0.5157858982850473,0.5620833778521305
-0.9319167669683404,0.865775917742925,3.1106484415357984,-0.47870048922773384,0.008279369394586183,1.3423087660979611,0.9273146724815435,-0.8822316971601186,1.1684807878813304,0.0,0.0,1.0,-0.11233611576153589,0.9775999377647907,0.9936702657801585,0.21047175982130562
1.0833700413891922,0.865775917742925,-0.4817391800553757,1.4715315051300635,-0.2416009946271225,-1.1857414189966118,0.22197149724647594,0.8489921983660168,0.8202834018984559,1.0,0.0,0.0,-0.08367784333231497,0.8343671603687316,0.9964928592495044,-0.5512090725833704
-0.9456729909161736,-0.1818716109876233,1.1511642843042489,-0.47870048922773384,-0.4914813586488312,-0.11287578725892383,1.6326578477166112,-0.8822316971601186,-0.9207035280159167,1.0,0.0,0.0,-0.5877852522924734,0.7431448254773941,0.8090169943749473,0.6691306063588582
1.317225848502353,-0.8803032968079888,1.6410353236121364,-0.47870048922773384,-0.4914813586488312,1.3042522900714122,1.2799862600990775,-0.18974213894966446,1.1684807878813304,0.0,1.0,0.0,-0.7885477194774022,0.9888864987445045,0.6149735718768639,0.1486724338969233
